ΤΚ,Περιοχή,Ζώνη,"Συνολική κατανάλωση","Ημέρες κατανάλωσης","Μέση ημερήσια κατανάλωση","Πλήθος παροχών","Μήνας κατανάλωσης"
14564,"ΚΗΦΙΣΙΑ Ν. ΕΡΥΘΡΑΙΑ","Κλάση Β",20,57,0.35,2,03/2025
14564,"ΝΕΑ ΚΗΦΙΣΙΑ","Κλάση A","1,056",38226,0.03,1431,03/2025
14564,"ΝΕΑ ΚΗΦΙΣΙΑ","Κλάση Β","26,619",90648,0.29,3419,03/2025
14564,"ΝΕΑ ΚΗΦΙΣΙΑ","Κλάση Γ","22,726",34831,0.65,1598,03/2025
14564,"ΝΕΑ ΚΗΦΙΣΙΑ","Κλάση Δ","8,202",5252,1.56,321,03/2025
14564,"ΝΕΑ ΚΗΦΙΣΙΑ","Κλάση Ε","4,258",435,9.79,20,03/2025
14564,ΠΑΝΟΡΑΜΑ,"Κλάση A",26,1738,0.01,65,03/2025
14564,ΠΑΝΟΡΑΜΑ,"Κλάση Β",515,1867,0.28,75,03/2025
14564,ΠΑΝΟΡΑΜΑ,"Κλάση Γ",460,674,0.68,39,03/2025
14564,ΠΑΝΟΡΑΜΑ,"Κλάση Δ",360,170,2.12,10,03/2025
14564,ΠΑΝΟΡΑΜΑ,"Κλάση Ε",217,36,6.04,2,03/2025
14564,"ΣΥΝ ΠΕΛΟΠΟΝΝΗΣΙΩΝ","Κλάση A",11,606,0.02,21,03/2025
14564,"ΣΥΝ ΠΕΛΟΠΟΝΝΗΣΙΩΝ","Κλάση Β",318,1022,0.31,39,03/2025
14564,"ΣΥΝ ΠΕΛΟΠΟΝΝΗΣΙΩΝ","Κλάση Γ",323,465,0.70,26,03/2025
14564,"ΣΥΝ ΠΕΛΟΠΟΝΝΗΣΙΩΝ","Κλάση Δ",135,112,1.21,10,03/2025
14565,"ΑΓ. ΣΤΕΦΑΝΟΣ","Κλάση A",0,63,0.00,15,03/2025
14565,"ΑΓ. ΣΤΕΦΑΝΟΣ","Κλάση Β",25,93,0.26,3,03/2025
14671,"ΚΗΦΙΣΙΑ Ν. ΕΡΥΘΡΑΙΑ","Κλάση A",21,1012,0.02,36,03/2025
14671,"ΚΗΦΙΣΙΑ Ν. ΕΡΥΘΡΑΙΑ","Κλάση Β",485,1752,0.28,65,03/2025
14671,"ΚΗΦΙΣΙΑ Ν. ΕΡΥΘΡΑΙΑ","Κλάση Γ",446,643,0.69,29,03/2025
14671,"ΚΗΦΙΣΙΑ Ν. ΕΡΥΘΡΑΙΑ","Κλάση Δ",240,164,1.46,8,03/2025
14671,ΜΟΡΤΕΡΟ,"Κλάση A",0,31,0.00,2,03/2025
14671,"ΝΕΑ ΕΡΥΘΡΑΙΑ","Κλάση A",50,1488,0.03,58,03/2025
14671,"ΝΕΑ ΕΡΥΘΡΑΙΑ","Κλάση Β",421,1524,0.28,60,03/2025
14671,"ΝΕΑ ΕΡΥΘΡΑΙΑ","Κλάση Γ",160,271,0.59,11,03/2025
14671,"ΝΕΑ ΕΡΥΘΡΑΙΑ","Κλάση Δ",122,62,1.96,4,03/2025
14671,"ΝΕΑ ΕΡΥΘΡΑΙΑ","Κλάση Ε","1,888",19,99.35,2,03/2025
14671,ΠΟΛΙΤΕΙΑ,"Κλάση Β",51,141,0.36,5,03/2025
14671,ΠΟΛΙΤΕΙΑ,"Κλάση Γ",39,62,0.63,2,03/2025
15121,"ΑΝΩ ΠΕΥΚΗ","Κλάση A",10,558,0.02,18,03/2025
15121,"ΑΝΩ ΠΕΥΚΗ","Κλάση Β",440,1612,0.27,52,03/2025
15121,"ΑΝΩ ΠΕΥΚΗ","Κλάση Γ",143,248,0.58,8,03/2025
15121,"ΗΛΙΑΚΟ ΧΩΡΙΟ","Κλάση A",85,2924,0.03,95,03/2025
15121,"ΗΛΙΑΚΟ ΧΩΡΙΟ","Κλάση Β","3,099",10726,0.29,346,03/2025
15121,"ΗΛΙΑΚΟ ΧΩΡΙΟ","Κλάση Γ",897,1488,0.60,48,03/2025
15121,"ΗΛΙΑΚΟ ΧΩΡΙΟ","Κλάση Δ",213,62,3.44,2,03/2025
15121,"ΛΕΩΝ ΜΕΛΑΣ","Κλάση A",19,558,0.03,18,03/2025
15121,"ΛΕΩΝ ΜΕΛΑΣ","Κλάση Β",431,1426,0.30,46,03/2025
15121,"ΛΕΩΝ ΜΕΛΑΣ","Κλάση Γ",93,155,0.60,5,03/2025
15121,ΠΕΥΚΗ,"Κλάση A","2,609",73485,0.04,2392,03/2025
15121,ΠΕΥΚΗ,"Κλάση Β","63,964",231269,0.28,7469,03/2025
15121,ΠΕΥΚΗ,"Κλάση Γ","24,278",39225,0.62,1272,03/2025
15121,ΠΕΥΚΗ,"Κλάση Δ","4,855",2759,1.76,94,03/2025
15121,ΠΕΥΚΗ,"Κλάση Ε","1,276",155,8.23,5,03/2025
15122,ΜΑΡΟΥΣΙ,"Κλάση A","2,261",66259,0.03,2150,03/2025
15122,ΜΑΡΟΥΣΙ,"Κλάση Β","49,333",184068,0.27,5940,03/2025
15122,ΜΑΡΟΥΣΙ,"Κλάση Γ","19,698",31196,0.63,1007,03/2025
15122,ΜΑΡΟΥΣΙ,"Κλάση Δ","3,873",2243,1.73,73,03/2025
15122,ΜΑΡΟΥΣΙ,"Κλάση Ε",778,93,8.37,3,03/2025
15122,"ΠΕΥΚΗ ΜΑΡΟΥΣΙ (ΟΡΙΑ)","Κλάση A",4,279,0.01,9,03/2025
15122,"ΠΕΥΚΗ ΜΑΡΟΥΣΙ (ΟΡΙΑ)","Κλάση Β",110,403,0.27,13,03/2025
15122,"ΠΕΥΚΗ ΜΑΡΟΥΣΙ (ΟΡΙΑ)","Κλάση Γ",39,62,0.63,2,03/2025
15122,ΠΟΛΥΔΡΟΣΟ,"Κλάση A",2,62,0.03,2,03/2025
15122,ΠΟΛΥΔΡΟΣΟ,"Κλάση Β",120,434,0.28,14,03/2025
15122,ΠΟΛΥΔΡΟΣΟ,"Κλάση Γ",42,62,0.68,2,03/2025
15122,ΨΑΛΙΔΙ,"Κλάση A",76,2480,0.03,82,03/2025
15122,ΨΑΛΙΔΙ,"Κλάση Β","2,646",8928,0.30,288,03/2025
15122,ΨΑΛΙΔΙ,"Κλάση Γ","1,699",2635,0.64,85,03/2025
15122,ΨΑΛΙΔΙ,"Κλάση Δ",445,248,1.79,8,03/2025
15123,"ΑΓ. ΘΩΜΑΣ","Κλάση A",12,465,0.03,15,03/2025
15123,"ΑΓ. ΘΩΜΑΣ","Κλάση Β",526,2077,0.25,67,03/2025
15123,"ΑΓ. ΘΩΜΑΣ","Κλάση Γ",296,496,0.60,16,03/2025
15123,"ΑΓ. ΘΩΜΑΣ","Κλάση Δ",130,62,2.09,2,03/2025
15123,ΜΑΡΟΥΣΙ,"Κλάση A",29,899,0.03,29,03/2025
15123,ΜΑΡΟΥΣΙ,"Κλάση Β",605,2201,0.28,71,03/2025
15123,ΜΑΡΟΥΣΙ,"Κλάση Γ",414,651,0.64,21,03/2025
15123,ΜΑΡΟΥΣΙ,"Κλάση Δ",179,155,1.15,5,03/2025
15123,"Ν. ΦΙΛΟΘΕΗ","Κλάση Β",28,62,0.45,2,03/2025
15123,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση A",14,638,0.02,25,03/2025
15123,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Β",79,454,0.17,15,03/2025
15123,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Γ",50,62,0.81,2,03/2025
15123,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Δ",221,76,2.91,3,03/2025
15123,ΦΙΛΟΘΕΗ,"Κλάση A",713,21596,0.03,700,03/2025
15123,ΦΙΛΟΘΕΗ,"Κλάση Β","15,837",58515,0.27,1888,03/2025
15123,ΦΙΛΟΘΕΗ,"Κλάση Γ","7,247",11582,0.63,374,03/2025
15123,ΦΙΛΟΘΕΗ,"Κλάση Δ","2,081",1327,1.57,44,03/2025
15123,ΦΙΛΟΘΕΗ,"Κλάση Ε",629,93,6.76,3,03/2025
15124,"ΑΓ. ΘΩΜΑΣ","Κλάση A",239,8577,0.03,279,03/2025
15124,"ΑΓ. ΘΩΜΑΣ","Κλάση Β","6,619",23020,0.29,743,03/2025
15124,"ΑΓ. ΘΩΜΑΣ","Κλάση Γ","3,782",5952,0.64,192,03/2025
15124,"ΑΓ. ΘΩΜΑΣ","Κλάση Δ","1,175",682,1.72,22,03/2025
15124,ΜΑΡΟΥΣΙ,"Κλάση A","2,694",86729,0.03,2820,03/2025
15124,ΜΑΡΟΥΣΙ,"Κλάση Β","45,936",174356,0.26,5628,03/2025
15124,ΜΑΡΟΥΣΙ,"Κλάση Γ","17,180",27269,0.63,882,03/2025
15124,ΜΑΡΟΥΣΙ,"Κλάση Δ","7,559",4379,1.73,142,03/2025
15124,ΜΑΡΟΥΣΙ,"Κλάση Ε","2,528",303,8.34,10,03/2025
15124,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση A",13,1085,0.01,43,03/2025
15124,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Β",164,620,0.27,20,03/2025
15124,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Γ",218,341,0.64,11,03/2025
15124,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Δ",775,465,1.67,15,03/2025
15124,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Ε",407,62,6.56,2,03/2025
15124,ΨΑΛΙΔΙ,"Κλάση A",15,310,0.05,10,03/2025
15124,ΨΑΛΙΔΙ,"Κλάση Β",152,651,0.23,21,03/2025
15125,"ΛΑΚΚΑ ΚΟΤΤΟΥ","Κλάση Β",69,248,0.28,8,03/2025
15125,ΜΑΡΟΥΣΙ,"Κλάση A",820,23282,0.04,752,03/2025
15125,ΜΑΡΟΥΣΙ,"Κλάση Β","15,569",58713,0.27,1894,03/2025
15125,ΜΑΡΟΥΣΙ,"Κλάση Γ","5,481",8587,0.64,277,03/2025
15125,ΜΑΡΟΥΣΙ,"Κλάση Δ","1,541",961,1.60,31,03/2025
15125,"Ν. ΜΑΡΟΥΣΙ","Κλάση A",1,217,0.00,7,03/2025
15125,"Ν. ΜΑΡΟΥΣΙ","Κλάση Β",249,837,0.30,27,03/2025
15125,"Ν. ΜΑΡΟΥΣΙ","Κλάση Γ",117,186,0.63,6,03/2025
15125,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση A","1,000",34619,0.03,1131,03/2025
15125,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Β","25,255",94357,0.27,3044,03/2025
15125,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Γ","11,752",18341,0.64,593,03/2025
15125,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Δ","6,336",3596,1.76,116,03/2025
15125,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Ε","1,565",248,6.31,8,03/2025
15125,ΠΟΛΥΔΡΟΣΟ,"Κλάση A",202,7068,0.03,229,03/2025
15125,ΠΟΛΥΔΡΟΣΟ,"Κλάση Β","6,191",23064,0.27,744,03/2025
15125,ΠΟΛΥΔΡΟΣΟ,"Κλάση Γ","2,379",3855,0.62,125,03/2025
15125,ΠΟΛΥΔΡΟΣΟ,"Κλάση Δ","1,094",609,1.80,20,03/2025
15125,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση A",43,1302,0.03,42,03/2025
15125,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση Β","1,701",6324,0.27,204,03/2025
15125,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση Γ",429,682,0.63,22,03/2025
15125,ΣΩΡΟΥ,"Κλάση A",295,10008,0.03,323,03/2025
15125,ΣΩΡΟΥ,"Κλάση Β","8,014",28886,0.28,932,03/2025
15125,ΣΩΡΟΥ,"Κλάση Γ","4,366",6727,0.65,217,03/2025
15125,ΣΩΡΟΥ,"Κλάση Δ","1,956",1029,1.90,34,03/2025
15125,ΣΩΡΟΥ,"Κλάση Ε",768,62,12.39,2,03/2025
15126,ΑΝΑΒΡΥΤΑ,"Κλάση A",5,155,0.03,5,03/2025
15126,ΑΝΑΒΡΥΤΑ,"Κλάση Β",214,775,0.28,25,03/2025
15126,ΑΝΑΒΡΥΤΑ,"Κλάση Γ",58,93,0.62,3,03/2025
15126,ΜΑΡΟΥΣΙ,"Κλάση A",891,24861,0.04,810,03/2025
15126,ΜΑΡΟΥΣΙ,"Κλάση Β","21,558",79133,0.27,2554,03/2025
15126,ΜΑΡΟΥΣΙ,"Κλάση Γ","9,326",14767,0.63,478,03/2025
15126,ΜΑΡΟΥΣΙ,"Κλάση Δ","2,319",1302,1.78,42,03/2025
15126,"Ν. ΜΑΡΟΥΣΙ","Κλάση A",81,2790,0.03,90,03/2025
15126,"Ν. ΜΑΡΟΥΣΙ","Κλάση Β","2,145",7099,0.30,229,03/2025
15126,"Ν. ΜΑΡΟΥΣΙ","Κλάση Γ","1,309",1984,0.66,64,03/2025
15126,"Ν. ΜΑΡΟΥΣΙ","Κλάση Δ",73,62,1.17,2,03/2025
15126,"ΝΕΑ ΛΕΣΒΟΣ","Κλάση A",336,10542,0.03,341,03/2025
15126,"ΝΕΑ ΛΕΣΒΟΣ","Κλάση Β","10,070",36121,0.28,1166,03/2025
15126,"ΝΕΑ ΛΕΣΒΟΣ","Κλάση Γ","5,261",8296,0.63,268,03/2025
15126,"ΝΕΑ ΛΕΣΒΟΣ","Κλάση Δ",716,527,1.36,17,03/2025
15126,"ΝΕΟ ΜΑΡΟΥΣΙ","Κλάση A",1,93,0.02,3,03/2025
15126,"ΝΕΟ ΜΑΡΟΥΣΙ","Κλάση Β",198,682,0.29,22,03/2025
15126,"ΝΕΟ ΜΑΡΟΥΣΙ","Κλάση Γ",185,279,0.66,9,03/2025
15126,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση A",68,2294,0.03,74,03/2025
15126,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Β","2,637",9052,0.29,292,03/2025
15126,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Γ","1,178",1891,0.62,61,03/2025
15126,ΠΑΡΑΔΕΙΣΟΣ,"Κλάση Δ",218,93,2.34,3,03/2025
15126,ΠΟΛΥΔΡΟΣΟ,"Κλάση A",4,155,0.02,5,03/2025
15126,ΠΟΛΥΔΡΟΣΟ,"Κλάση Β",75,279,0.27,9,03/2025
15126,ΠΟΛΥΔΡΟΣΟ,"Κλάση Γ",41,62,0.66,2,03/2025
15126,ΣΙΣΜΑΝΟΓΛΕΙΟ,"Κλάση A",48,2015,0.02,66,03/2025
15126,ΣΙΣΜΑΝΟΓΛΕΙΟ,"Κλάση Β","2,963",9734,0.30,314,03/2025
15126,ΣΙΣΜΑΝΟΓΛΕΙΟ,"Κλάση Γ","2,140",3255,0.66,105,03/2025
15126,ΣΙΣΜΑΝΟΓΛΕΙΟ,"Κλάση Δ",310,248,1.25,8,03/2025
15126,"ΣΤΟΥΝΤΙΟ ΑΛΦΑ","Κλάση A",17,837,0.02,27,03/2025
15126,"ΣΤΟΥΝΤΙΟ ΑΛΦΑ","Κλάση Β",961,3069,0.31,99,03/2025
15126,"ΣΤΟΥΝΤΙΟ ΑΛΦΑ","Κλάση Γ","1,138",1705,0.67,55,03/2025
15126,"ΣΤΟΥΝΤΙΟ ΑΛΦΑ","Κλάση Δ",103,93,1.11,3,03/2025
15126,"ΣΥΝ ΔΩΔΩΝΗΣ","Κλάση A",89,2453,0.04,80,03/2025
15126,"ΣΥΝ ΔΩΔΩΝΗΣ","Κλάση Β","2,804",10671,0.26,345,03/2025
15126,"ΣΥΝ ΔΩΔΩΝΗΣ","Κλάση Γ",889,1457,0.61,47,03/2025
15126,"ΣΥΝ ΔΩΔΩΝΗΣ","Κλάση Δ",134,82,1.63,3,03/2025
15126,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση A",408,11185,0.04,362,03/2025
15126,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση Β","11,986",42904,0.28,1384,03/2025
15126,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση Γ","4,307",7099,0.61,229,03/2025
15126,"ΣΥΝ ΚΑΡΠΑΘΙΩΝ","Κλάση Δ",655,372,1.76,12,03/2025
15126,ΣΩΡΟΥ,"Κλάση A",108,2971,0.04,96,03/2025
15126,ΣΩΡΟΥ,"Κλάση Β","2,463",8432,0.29,272,03/2025
15126,ΣΩΡΟΥ,"Κλάση Γ","1,401",2263,0.62,73,03/2025
15127,,"Κλάση Γ",22,31,0.71,2,03/2025
15127,"ΑΝΩ ΜΕΛΙΣΣΙΑ","Κλάση A",2,82,0.03,4,03/2025
15127,"ΑΝΩ ΜΕΛΙΣΣΙΑ","Κλάση Β",18,73,0.24,3,03/2025
15127,ΜΕΛΙΣΣΙΑ,"Κλάση A","2,666",84899,0.03,3493,03/2025
15127,ΜΕΛΙΣΣΙΑ,"Κλάση Β","69,243",240775,0.29,8639,03/2025
15127,ΜΕΛΙΣΣΙΑ,"Κλάση Γ","36,564",57656,0.63,2256,03/2025
15127,ΜΕΛΙΣΣΙΑ,"Κλάση Δ","8,338",5470,1.52,238,03/2025
15127,ΜΕΛΙΣΣΙΑ,"Κλάση Ε","2,527",317,7.97,12,03/2025
15127,ΤΕΡΨΙΘΕΑ,"Κλάση A",28,949,0.03,35,03/2025
15127,ΤΕΡΨΙΘΕΑ,"Κλάση Β",648,2034,0.32,77,03/2025
15127,ΤΕΡΨΙΘΕΑ,"Κλάση Γ",612,871,0.70,34,03/2025
15231,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση A",498,15232,0.03,817,03/2025
15231,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Β","8,445",32374,0.26,1045,03/2025
15231,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Γ","3,418",5528,0.62,179,03/2025
15231,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Δ",429,310,1.38,10,03/2025
15231,ΧΑΛΑΝΔΡΙ,"Κλάση A","1,134",41123,0.03,3581,03/2025
15231,ΧΑΛΑΝΔΡΙ,"Κλάση Β","21,141",79012,0.27,2576,03/2025
15231,ΧΑΛΑΝΔΡΙ,"Κλάση Γ","9,075",14401,0.63,470,03/2025
15231,ΧΑΛΑΝΔΡΙ,"Κλάση Δ","2,930",1770,1.66,60,03/2025
15231,ΧΑΛΑΝΔΡΙ,"Κλάση Ε","2,509",248,10.12,8,03/2025
15232,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση A",379,13545,0.03,503,03/2025
15232,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Β","7,155",26254,0.27,849,03/2025
15232,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Γ","3,165",5032,0.63,163,03/2025
15232,"ΚΑΤΩ ΧΑΛΑΝΔΡΙ","Κλάση Δ",626,434,1.44,14,03/2025
15232,ΠΑΤΗΜΑ,"Κλάση Β",10,62,0.16,2,03/2025
15232,ΧΑΛΑΝΔΡΙ,"Κλάση A","2,488",89317,0.03,3201,03/2025
15232,ΧΑΛΑΝΔΡΙ,"Κλάση Β","35,041",133102,0.26,4323,03/2025
15232,ΧΑΛΑΝΔΡΙ,"Κλάση Γ","14,644",23166,0.63,751,03/2025
15232,ΧΑΛΑΝΔΡΙ,"Κλάση Δ","7,151",3751,1.91,121,03/2025
15232,ΧΑΛΑΝΔΡΙ,"Κλάση Ε","3,532",279,12.66,9,03/2025
15233,ΠΟΛΥΔΡΟΣΟ,"Κλάση A",415,14978,0.03,485,03/2025
15233,ΠΟΛΥΔΡΟΣΟ,"Κλάση Β","9,501",34720,0.27,1120,03/2025
15233,ΠΟΛΥΔΡΟΣΟ,"Κλάση Γ","4,006",6412,0.62,207,03/2025
15233,ΠΟΛΥΔΡΟΣΟ,"Κλάση Δ","1,103",682,1.62,22,03/2025
15233,ΧΑΛΑΝΔΡΙ,"Κλάση A","2,220",83875,0.03,2710,03/2025
15233,ΧΑΛΑΝΔΡΙ,"Κλάση Β","34,337",130693,0.26,4217,03/2025
15233,ΧΑΛΑΝΔΡΙ,"Κλάση Γ","12,603",19844,0.64,641,03/2025
15233,ΧΑΛΑΝΔΡΙ,"Κλάση Δ","5,202",2945,1.77,95,03/2025
15233,ΧΑΛΑΝΔΡΙ,"Κλάση Ε","3,948",248,15.92,8,03/2025
15234,ΤΟΥΦΑ,"Κλάση A",128,3939,0.03,128,03/2025
15234,ΤΟΥΦΑ,"Κλάση Β","2,536",9415,0.27,305,03/2025
15234,ΤΟΥΦΑ,"Κλάση Γ",708,1127,0.63,37,03/2025
15234,ΤΟΥΦΑ,"Κλάση Δ",92,62,1.49,2,03/2025
15234,ΧΑΛΑΝΔΡΙ,"Κλάση A","3,504",128156,0.03,4201,03/2025
15234,ΧΑΛΑΝΔΡΙ,"Κλάση Β","63,345",235451,0.27,7673,03/2025
15234,ΧΑΛΑΝΔΡΙ,"Κλάση Γ","21,452",34543,0.62,1134,03/2025
15234,ΧΑΛΑΝΔΡΙ,"Κλάση Δ","5,658",3297,1.72,107,03/2025
15234,ΧΑΛΑΝΔΡΙ,"Κλάση Ε","2,827",310,9.12,10,03/2025
15235,ΒΡΙΛΗΣΣΙΑ,"Κλάση A",145,4149,0.03,139,03/2025
15235,ΒΡΙΛΗΣΣΙΑ,"Κλάση Β","1,344",5239,0.26,169,03/2025
15235,ΒΡΙΛΗΣΣΙΑ,"Κλάση Γ",937,1395,0.67,45,03/2025
15235,ΒΡΙΛΗΣΣΙΑ,"Κλάση Δ",871,489,1.78,16,03/2025
15235,ΠΑΤΗΜΑ,"Κλάση A",2,62,0.03,2,03/2025
15235,ΠΑΤΗΜΑ,"Κλάση Β",50,155,0.32,5,03/2025
15235,ΠΑΤΗΜΑ,"Κλάση Γ",38,62,0.61,2,03/2025
15235,ΧΑΛΑΝΔΡΙ,"Κλάση A",1,62,0.02,2,03/2025
15235,ΧΑΛΑΝΔΡΙ,"Κλάση Β",54,186,0.29,6,03/2025
15236,ΚΑΛΛΙΘΕΑ,"Κλάση A",2,217,0.01,7,03/2025
15236,ΚΑΛΛΙΘΕΑ,"Κλάση Β",164,465,0.35,15,03/2025
15236,ΚΑΛΛΙΘΕΑ,"Κλάση Γ",164,248,0.66,8,03/2025
15236,ΚΡΑΣΣΑΣ,"Κλάση A",2,93,0.02,3,03/2025
15236,ΚΡΑΣΣΑΣ,"Κλάση Β",24,93,0.26,3,03/2025
15236,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση A",475,17862,0.03,580,03/2025
15236,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Β","14,278",48515,0.29,1565,03/2025
15236,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Γ","12,360",18936,0.65,611,03/2025
15236,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Δ","2,684",1930,1.39,64,03/2025
15236,"ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ","Κλάση A",31,2963,0.01,96,03/2025
15236,"ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ","Κλάση Β",485,1780,0.27,58,03/2025
15236,"ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ","Κλάση Γ",452,682,0.66,22,03/2025
15236,"ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ","Κλάση Δ",672,403,1.67,13,03/2025
15236,ΠΕΝΤΕΛΗ,"Κλάση A",344,15035,0.02,494,03/2025
15236,ΠΕΝΤΕΛΗ,"Κλάση Β","10,290",34255,0.30,1105,03/2025
15236,ΠΕΝΤΕΛΗ,"Κλάση Γ","10,191",15004,0.68,484,03/2025
15236,ΠΕΝΤΕΛΗ,"Κλάση Δ","5,370",3441,1.56,111,03/2025
15236,ΠΕΝΤΕΛΗ,"Κλάση Ε",978,77,12.71,7,03/2025
15237,ΦΙΛΟΘΕΗ,"Κλάση A",825,30978,0.03,1004,03/2025
15237,ΦΙΛΟΘΕΗ,"Κλάση Β","19,569",68208,0.29,2202,03/2025
15237,ΦΙΛΟΘΕΗ,"Κλάση Γ","19,829",29581,0.67,955,03/2025
15237,ΦΙΛΟΘΕΗ,"Κλάση Δ","15,439",9768,1.58,316,03/2025
15237,ΦΙΛΟΘΕΗ,"Κλάση Ε","1,640",186,8.82,6,03/2025
15238,ΠΑΤΗΜΑ,"Κλάση A",790,29088,0.03,941,03/2025
15238,ΠΑΤΗΜΑ,"Κλάση Β","23,607",79440,0.30,2564,03/2025
15238,ΠΑΤΗΜΑ,"Κλάση Γ","17,316",26877,0.64,867,03/2025
15238,ΠΑΤΗΜΑ,"Κλάση Δ","3,773",2356,1.60,76,03/2025
15238,ΠΑΤΗΜΑ,"Κλάση Ε",909,93,9.77,3,03/2025
15239,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση A",95,3379,0.03,109,03/2025
15239,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Β","3,431",11635,0.29,376,03/2025
15239,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Γ","2,483",3875,0.64,125,03/2025
15239,"ΝΕΑ ΠΕΝΤΕΛΗ","Κλάση Δ",586,424,1.38,14,03/2025
15341,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση A","1,479",44459,0.03,2516,03/2025
15341,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Β","35,618",130011,0.27,4615,03/2025
15341,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Γ","14,524",22943,0.63,902,03/2025
15341,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Δ","3,867",2433,1.59,106,03/2025
15341,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Ε","3,671",92,39.91,4,03/2025
15341,"ΝΕΑ ΖΩΗ","Κλάση A",622,17629,0.04,971,03/2025
15341,"ΝΕΑ ΖΩΗ","Κλάση Β","15,327",56505,0.27,1982,03/2025
15341,"ΝΕΑ ΖΩΗ","Κλάση Γ","6,089",9705,0.63,373,03/2025
15341,"ΝΕΑ ΖΩΗ","Κλάση Δ","1,298",721,1.80,30,03/2025
15341,ΤΣΑΚΟΣ,"Κλάση A",374,10854,0.03,1108,03/2025
15341,ΤΣΑΚΟΣ,"Κλάση Β","10,556",38010,0.28,1354,03/2025
15341,ΤΣΑΚΟΣ,"Κλάση Γ","5,132",8227,0.62,315,03/2025
15341,ΤΣΑΚΟΣ,"Κλάση Δ",833,560,1.49,22,03/2025
15342,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση A","2,196",66516,0.03,2694,03/2025
15342,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Β","47,131",172861,0.27,6120,03/2025
15342,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Γ","20,365",31854,0.64,1269,03/2025
15342,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Δ","7,951",4917,1.62,212,03/2025
15342,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Ε","4,670",333,14.03,12,03/2025
15343,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση A",591,19089,0.03,718,03/2025
15343,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Β","10,657",37443,0.28,1342,03/2025
15343,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Γ","5,180",8204,0.63,325,03/2025
15343,"ΑΓ. ΠΑΡΑΣΚΕΥΗ","Κλάση Δ","1,333",709,1.88,32,03/2025
15343,ΚΟΝΤΟΠΕΥΚΟ,"Κλάση A","1,474",41334,0.04,1601,03/2025
